Ticket_ID,Ticket_Type,Created_Date,Channel,Automation_Used,Resolution_Time_Hours,Resolved_First_Contact,Customer_Satisfaction,Resolved_Date
TKT-04234,General Inquiry,2024-02-14 02:15:00,Phone,No,4.39,Yes,5.0,2024-02-14 06:38:24
TKT-04235,Technical Issue,2024-02-14 02:30:00,Self-Service,Yes,3.76,No,2.0,2024-02-14 06:15:36
TKT-04236,Technical Issue,2024-02-14 02:45:00,Self-Service,Yes,3.74,Yes,4.0,2024-02-14 06:29:24
TKT-04237,Technical Issue,2024-02-14 03:00:00,Email,Yes,1.79,Yes,4.0,2024-02-14 04:47:24
TKT-04238,Account Issue,2024-02-14 03:15:00,Chatbot,Yes,2.62,Yes,4.0,2024-02-14 05:52:12
TKT-04239,Technical Issue,2024-02-14 03:30:00,Chatbot,Yes,3.46,Yes,3.0,2024-02-14 06:57:36
TKT-04240,Account Issue,2024-02-14 03:45:00,Self-Service,Yes,3.43,Yes,4.0,2024-02-14 07:10:48
TKT-04241,Technical Issue,2024-02-14 04:00:00,Self-Service,Yes,3.63,Yes,3.0,2024-02-14 07:37:48
TKT-04242,General Inquiry,2024-02-14 04:15:00,Self-Service,Yes,5.31,Yes,3.0,2024-02-14 09:33:36
TKT-04243,Account Issue,2024-02-14 04:30:00,Self-Service,Yes,4.62,No,3.0,2024-02-14 09:07:12
TKT-04244,Account Issue,2024-02-14 04:45:00,Chatbot,Yes,0.5,Yes,3.0,2024-02-14 05:15:00
TKT-04245,Account Issue,2024-02-14 05:00:00,Self-Service,No,3.97,Yes,4.0,2024-02-14 08:58:12
TKT-04246,Technical Issue,2024-02-14 05:15:00,Self-Service,Yes,3.95,Yes,4.0,2024-02-14 09:12:00
TKT-04247,General Inquiry,2024-02-14 05:30:00,Self-Service,Yes,2.94,No,4.0,2024-02-14 08:26:24
TKT-04248,Technical Issue,2024-02-14 05:45:00,Self-Service,Yes,2.38,Yes,2.0,2024-02-14 08:07:48
TKT-04249,Account Issue,2024-02-14 06:00:00,Email,Yes,2.86,Yes,4.0,2024-02-14 08:51:36
TKT-04250,Billing Issue,2024-02-14 06:15:00,Chatbot,Yes,7.33,Yes,2.0,2024-02-14 13:34:48
TKT-04251,Technical Issue,2024-02-14 06:30:00,Chatbot,Yes,3.79,Yes,4.0,2024-02-14 10:17:24
TKT-04252,Technical Issue,2024-02-14 06:45:00,Self-Service,No,6.95,Yes,2.0,2024-02-14 13:42:00
TKT-04253,Technical Issue,2024-02-14 07:00:00,Self-Service,No,0.6,No,4.0,2024-02-14 07:36:00
TKT-04254,Technical Issue,2024-02-14 07:15:00,Phone,Yes,3.55,Yes,,2024-02-14 10:48:00
TKT-04255,Account Issue,2024-02-14 07:30:00,Chatbot,Yes,2.34,Yes,3.0,2024-02-14 09:50:24
TKT-04256,Billing Issue,2024-02-14 07:45:00,Chatbot,Yes,5.98,Yes,4.0,2024-02-14 13:43:48
TKT-04257,Billing Issue,2024-02-14 08:00:00,Chatbot,Yes,2.21,Yes,4.0,2024-02-14 10:12:36
TKT-04258,Billing Issue,2024-02-14 08:15:00,Phone,Yes,4.49,No,4.0,2024-02-14 12:44:24
TKT-04259,Account Issue,2024-02-14 08:30:00,Chatbot,Yes,8.15,Yes,5.0,2024-02-14 16:39:00
TKT-04260,Account Issue,2024-02-14 08:45:00,Self-Service,Yes,4.62,Yes,3.0,2024-02-14 13:22:12
TKT-04261,Technical Issue,2024-02-14 09:00:00,Self-Service,Yes,5.48,Yes,4.0,2024-02-14 14:28:48
TKT-04262,Technical Issue,2024-02-14 09:15:00,Chatbot,Yes,6.59,Yes,4.0,2024-02-14 15:50:24
TKT-04263,Technical Issue,2024-02-14 09:30:00,,Yes,5.98,Yes,4.0,2024-02-14 15:28:48
TKT-04264,Technical Issue,2024-02-14 09:45:00,Self-Service,Yes,2.74,Yes,4.0,2024-02-14 12:29:24
TKT-04265,Billing Issue,2024-02-14 10:00:00,,Yes,5.93,Yes,5.0,2024-02-14 15:55:48
TKT-04266,Technical Issue,2024-02-14 10:15:00,Phone,Yes,7.85,Yes,4.0,2024-02-14 18:06:00
TKT-04267,Billing Issue,2024-02-14 10:30:00,Self-Service,Yes,5.97,Yes,2.0,2024-02-14 16:28:12
TKT-04268,Billing Issue,2024-02-14 10:45:00,Email,Yes,2.07,Yes,5.0,2024-02-14 12:49:12
TKT-04269,Account Issue,2024-02-14 11:00:00,,Yes,4.91,Yes,4.0,2024-02-14 15:54:36
TKT-04270,Account Issue,2024-02-14 11:15:00,Chatbot,Yes,3.69,Yes,,2024-02-14 14:56:24
TKT-04271,Technical Issue,2024-02-14 11:30:00,Self-Service,Yes,2.67,Yes,4.0,2024-02-14 14:10:12
TKT-04272,Technical Issue,2024-02-14 11:45:00,Email,Yes,1.78,Yes,4.0,2024-02-14 13:31:48
TKT-04273,Technical Issue,2024-02-14 12:00:00,Self-Service,Yes,1.72,Yes,5.0,2024-02-14 13:43:12
TKT-04274,Technical Issue,2024-02-14 12:15:00,Chatbot,No,3.98,Yes,4.0,2024-02-14 16:13:48
TKT-04275,Billing Issue,2024-02-14 12:30:00,Chatbot,Yes,3.47,Yes,4.0,2024-02-14 15:58:12
TKT-04276,Technical Issue,2024-02-14 12:45:00,Self-Service,Yes,3.85,Yes,4.0,2024-02-14 16:36:00
TKT-04277,Technical Issue,2024-02-14 13:00:00,Chatbot,Yes,3.42,Yes,3.0,2024-02-14 16:25:12
TKT-04278,Billing Issue,2024-02-14 13:15:00,Self-Service,No,3.68,Yes,4.0,2024-02-14 16:55:48
TKT-04279,Account Issue,2024-02-14 13:30:00,Self-Service,Yes,5.53,Yes,3.0,2024-02-14 19:01:48
TKT-04280,Account Issue,2024-02-14 13:45:00,Self-Service,No,2.51,Yes,1.0,2024-02-14 16:15:36
TKT-04281,Account Issue,2024-02-14 14:00:00,Self-Service,No,6.26,Yes,5.0,2024-02-14 20:15:36
TKT-04282,Billing Issue,2024-02-14 14:15:00,Self-Service,Yes,0.61,Yes,5.0,2024-02-14 14:51:36
TKT-04283,Technical Issue,2024-02-14 14:30:00,Chatbot,Yes,5.51,Yes,3.0,2024-02-14 20:00:36
TKT-04284,Technical Issue,2024-02-14 14:45:00,Self-Service,Yes,5.79,Yes,4.0,2024-02-14 20:32:24
TKT-04285,General Inquiry,2024-02-14 15:00:00,Self-Service,Yes,3.48,Yes,4.0,2024-02-14 18:28:48
TKT-04286,Billing Issue,2024-02-14 15:15:00,Chatbot,No,4.38,Yes,2.0,2024-02-14 19:37:48
TKT-04287,Technical Issue,2024-02-14 15:30:00,Self-Service,Yes,2.66,No,3.0,2024-02-14 18:09:36
TKT-04288,Billing Issue,2024-02-14 15:45:00,,No,4.52,Yes,4.0,2024-02-14 20:16:12
TKT-04289,Technical Issue,2024-02-14 16:00:00,Self-Service,Yes,3.68,Yes,5.0,2024-02-14 19:40:48
TKT-04290,Account Issue,2024-02-14 16:15:00,Phone,No,6.04,No,3.0,2024-02-14 22:17:24
TKT-04291,Account Issue,2024-02-14 16:30:00,Self-Service,No,2.59,Yes,4.0,2024-02-14 19:05:24
TKT-04292,Billing Issue,2024-02-14 16:45:00,Self-Service,No,4.4,No,4.0,2024-02-14 21:09:00
TKT-04293,General Inquiry,2024-02-14 17:00:00,Self-Service,Yes,7.97,Yes,4.0,2024-02-15 00:58:12
TKT-04294,Account Issue,2024-02-14 17:15:00,Chatbot,No,9.42,Yes,4.0,2024-02-15 02:40:12
TKT-04295,Technical Issue,2024-02-14 17:30:00,Self-Service,Yes,7.46,Yes,1.0,2024-02-15 00:57:36
TKT-04296,Billing Issue,2024-02-14 17:45:00,Phone,Yes,4.09,Yes,4.0,2024-02-14 21:50:24
TKT-04297,General Inquiry,2024-02-14 18:00:00,Chatbot,Yes,3.0,Yes,4.0,2024-02-14 21:00:00
TKT-04298,Billing Issue,2024-02-14 18:15:00,Chatbot,No,4.29,Yes,3.0,2024-02-14 22:32:23
TKT-04299,Account Issue,2024-02-14 18:30:00,Self-Service,Yes,5.16,No,5.0,2024-02-14 23:39:36
TKT-04300,Technical Issue,2024-02-14 18:45:00,Self-Service,Yes,2.98,Yes,4.0,2024-02-14 21:43:48
TKT-04301,Billing Issue,2024-02-14 19:00:00,Self-Service,Yes,2.42,Yes,4.0,2024-02-14 21:25:12
TKT-04302,Technical Issue,2024-02-14 19:15:00,Chatbot,Yes,3.98,Yes,5.0,2024-02-14 23:13:48
TKT-04303,Technical Issue,2024-02-14 19:30:00,Self-Service,Yes,5.46,Yes,3.0,2024-02-15 00:57:36
TKT-04304,Account Issue,2024-02-14 19:45:00,Self-Service,Yes,4.58,Yes,4.0,2024-02-15 00:19:47
TKT-04305,General Inquiry,2024-02-14 20:00:00,Self-Service,No,1.87,No,3.0,2024-02-14 21:52:12
TKT-04306,Account Issue,2024-02-14 20:15:00,Self-Service,No,5.08,Yes,2.0,2024-02-15 01:19:48
TKT-04307,Billing Issue,2024-02-14 20:30:00,Self-Service,No,5.85,Yes,4.0,2024-02-15 02:21:00
TKT-04308,Account Issue,2024-02-14 20:45:00,Self-Service,Yes,5.09,No,2.0,2024-02-15 01:50:24
TKT-04309,Billing Issue,2024-02-14 21:00:00,Phone,Yes,6.8,Yes,2.0,2024-02-15 03:48:00
TKT-04310,Technical Issue,2024-02-14 21:15:00,Chatbot,Yes,6.22,Yes,4.0,2024-02-15 03:28:12
TKT-04311,Account Issue,2024-02-14 21:30:00,Self-Service,No,3.31,Yes,2.0,2024-02-15 00:48:36
TKT-04312,Technical Issue,2024-02-14 21:45:00,Phone,Yes,3.56,Yes,5.0,2024-02-15 01:18:36
TKT-04313,Technical Issue,2024-02-14 22:00:00,Chatbot,Yes,4.76,Yes,4.0,2024-02-15 02:45:36
TKT-04314,Technical Issue,2024-02-14 22:15:00,Self-Service,Yes,5.81,Yes,4.0,2024-02-15 04:03:36
TKT-04315,Technical Issue,2024-02-14 22:30:00,Self-Service,No,8.48,Yes,4.0,2024-02-15 06:58:48
TKT-04316,Technical Issue,2024-02-14 22:45:00,Self-Service,Yes,2.99,Yes,2.0,2024-02-15 01:44:24
TKT-04317,Billing Issue,2024-02-14 23:00:00,Chatbot,No,4.12,Yes,2.0,2024-02-15 03:07:12
TKT-04318,Technical Issue,2024-02-14 23:15:00,Chatbot,Yes,5.88,Yes,3.0,2024-02-15 05:07:48
TKT-04319,Technical Issue,2024-02-14 23:30:00,Self-Service,Yes,4.23,No,4.0,2024-02-15 03:43:48
TKT-04320,General Inquiry,2024-02-14 23:45:00,Self-Service,Yes,2.61,Yes,2.0,2024-02-15 02:21:36
TKT-04321,Technical Issue,2024-02-15 00:00:00,Chatbot,Yes,1.55,Yes,3.0,2024-02-15 01:33:00
TKT-04322,Account Issue,2024-02-15 00:15:00,Chatbot,Yes,4.38,Yes,5.0,2024-02-15 04:37:48
TKT-04323,Account Issue,2024-02-15 00:30:00,Self-Service,Yes,4.47,No,5.0,2024-02-15 04:58:12
TKT-04324,Technical Issue,2024-02-15 00:45:00,Self-Service,Yes,3.41,Yes,3.0,2024-02-15 04:09:36
TKT-04325,Account Issue,2024-02-15 01:00:00,Chatbot,Yes,6.4,Yes,4.0,2024-02-15 07:24:00
TKT-04326,Technical Issue,2024-02-15 01:15:00,Self-Service,Yes,3.44,Yes,3.0,2024-02-15 04:41:24
TKT-04327,Billing Issue,2024-02-15 01:30:00,Phone,Yes,0.5,Yes,5.0,2024-02-15 02:00:00
TKT-04328,Technical Issue,2024-02-15 01:45:00,Chatbot,Yes,5.82,Yes,4.0,2024-02-15 07:34:12
TKT-04329,Billing Issue,2024-02-15 02:00:00,Chatbot,Yes,1.61,Yes,3.0,2024-02-15 03:36:36
TKT-04330,General Inquiry,2024-02-15 02:15:00,Self-Service,Yes,8.14,Yes,5.0,2024-02-15 10:23:24
TKT-04331,Account Issue,2024-02-15 02:30:00,,No,6.63,Yes,4.0,2024-02-15 09:07:48
TKT-04332,Billing Issue,2024-02-15 02:45:00,Self-Service,No,3.11,No,5.0,2024-02-15 05:51:36
TKT-04333,Technical Issue,2024-02-15 03:00:00,Chatbot,Yes,2.33,Yes,4.0,2024-02-15 05:19:48
TKT-04334,Account Issue,2024-02-15 03:15:00,Chatbot,Yes,3.5,Yes,4.0,2024-02-15 06:45:00
TKT-04335,Account Issue,2024-02-15 03:30:00,Self-Service,Yes,2.85,Yes,3.0,2024-02-15 06:21:00
TKT-04336,Billing Issue,2024-02-15 03:45:00,Phone,Yes,2.3,Yes,5.0,2024-02-15 06:03:00
TKT-04337,Account Issue,2024-02-15 04:00:00,Self-Service,No,2.77,Yes,4.0,2024-02-15 06:46:12
TKT-04338,Account Issue,2024-02-15 04:15:00,Chatbot,Yes,2.64,Yes,5.0,2024-02-15 06:53:24
TKT-04339,Billing Issue,2024-02-15 04:30:00,,Yes,2.08,Yes,5.0,2024-02-15 06:34:48
TKT-04340,Technical Issue,2024-02-15 04:45:00,Phone,No,5.7,No,4.0,2024-02-15 10:27:00
TKT-04341,Billing Issue,2024-02-15 05:00:00,Self-Service,Yes,1.97,Yes,5.0,2024-02-15 06:58:12
TKT-04342,Account Issue,2024-02-15 05:15:00,Self-Service,Yes,7.21,Yes,2.0,2024-02-15 12:27:36
TKT-04343,Billing Issue,2024-02-15 05:30:00,Chatbot,Yes,2.51,No,4.0,2024-02-15 08:00:36
TKT-04344,Technical Issue,2024-02-15 05:45:00,Self-Service,Yes,4.95,No,4.0,2024-02-15 10:42:00
TKT-04345,General Inquiry,2024-02-15 06:00:00,Chatbot,Yes,5.52,Yes,5.0,2024-02-15 11:31:12
TKT-04346,Technical Issue,2024-02-15 06:15:00,Chatbot,No,7.77,Yes,2.0,2024-02-15 14:01:12
TKT-04347,General Inquiry,2024-02-15 06:30:00,Chatbot,Yes,3.06,Yes,4.0,2024-02-15 09:33:36
TKT-04348,General Inquiry,2024-02-15 06:45:00,Self-Service,Yes,2.43,Yes,4.0,2024-02-15 09:10:48
TKT-04349,Technical Issue,2024-02-15 07:00:00,Self-Service,Yes,2.7,Yes,3.0,2024-02-15 09:42:00
TKT-04350,Account Issue,2024-02-15 07:15:00,Self-Service,Yes,4.32,Yes,3.0,2024-02-15 11:34:12
TKT-04351,Technical Issue,2024-02-15 07:30:00,Chatbot,No,7.88,Yes,3.0,2024-02-15 15:22:48
TKT-04352,Account Issue,2024-02-15 07:45:00,Phone,Yes,2.84,Yes,4.0,2024-02-15 10:35:24
TKT-04353,Technical Issue,2024-02-15 08:00:00,Self-Service,Yes,2.02,Yes,3.0,2024-02-15 10:01:12
TKT-04354,Account Issue,2024-02-15 08:15:00,Self-Service,Yes,2.22,Yes,4.0,2024-02-15 10:28:12
TKT-04355,Billing Issue,2024-02-15 08:30:00,Self-Service,No,5.86,Yes,4.0,2024-02-15 14:21:36
TKT-04356,Technical Issue,2024-02-15 08:45:00,Self-Service,Yes,3.58,Yes,5.0,2024-02-15 12:19:47
TKT-04357,Technical Issue,2024-02-15 09:00:00,Email,Yes,5.25,Yes,3.0,2024-02-15 14:15:00
TKT-04358,Technical Issue,2024-02-15 09:15:00,Self-Service,Yes,0.5,No,3.0,2024-02-15 09:45:00
TKT-04359,Account Issue,2024-02-15 09:30:00,Phone,Yes,5.57,Yes,3.0,2024-02-15 15:04:11
TKT-04360,Billing Issue,2024-02-15 09:45:00,Self-Service,No,7.7,Yes,4.0,2024-02-15 17:27:00
TKT-04361,Technical Issue,2024-02-15 10:00:00,,Yes,0.5,No,1.0,2024-02-15 10:30:00
TKT-04362,Billing Issue,2024-02-15 10:15:00,Phone,Yes,5.02,Yes,1.0,2024-02-15 15:16:12
TKT-04363,Account Issue,2024-02-15 10:30:00,,No,2.12,Yes,4.0,2024-02-15 12:37:12
TKT-04364,General Inquiry,2024-02-15 10:45:00,Chatbot,No,1.03,No,4.0,2024-02-15 11:46:48
TKT-04365,Technical Issue,2024-02-15 11:00:00,Self-Service,Yes,1.91,No,3.0,2024-02-15 12:54:36
TKT-04366,Technical Issue,2024-02-15 11:15:00,Chatbot,No,1.99,Yes,3.0,2024-02-15 13:14:24
TKT-04367,Technical Issue,2024-02-15 11:30:00,Email,Yes,2.81,Yes,5.0,2024-02-15 14:18:36
TKT-04368,Technical Issue,2024-02-15 11:45:00,Self-Service,No,7.29,No,4.0,2024-02-15 19:02:23
TKT-04369,Account Issue,2024-02-15 12:00:00,Self-Service,No,2.53,Yes,5.0,2024-02-15 14:31:48
TKT-04370,Technical Issue,2024-02-15 12:15:00,Chatbot,Yes,1.68,Yes,5.0,2024-02-15 13:55:48
TKT-04371,General Inquiry,2024-02-15 12:30:00,Self-Service,Yes,4.95,Yes,,2024-02-15 17:27:00
TKT-04372,General Inquiry,2024-02-15 12:45:00,Phone,Yes,4.13,Yes,4.0,2024-02-15 16:52:48
TKT-04373,Technical Issue,2024-02-15 13:00:00,Self-Service,Yes,1.1,Yes,4.0,2024-02-15 14:06:00
TKT-04374,Billing Issue,2024-02-15 13:15:00,Self-Service,No,1.26,Yes,3.0,2024-02-15 14:30:36
TKT-04375,Account Issue,2024-02-15 13:30:00,Self-Service,Yes,2.58,Yes,3.0,2024-02-15 16:04:47
TKT-04376,Account Issue,2024-02-15 13:45:00,Self-Service,Yes,4.37,Yes,5.0,2024-02-15 18:07:12
TKT-04377,Technical Issue,2024-02-15 14:00:00,Phone,Yes,0.5,No,5.0,2024-02-15 14:30:00
TKT-04378,General Inquiry,2024-02-15 14:15:00,Chatbot,Yes,4.65,Yes,4.0,2024-02-15 18:54:00
TKT-04379,Billing Issue,2024-02-15 14:30:00,Self-Service,No,5.8,Yes,5.0,2024-02-15 20:18:00
TKT-04380,Technical Issue,2024-02-15 14:45:00,,Yes,3.21,Yes,4.0,2024-02-15 17:57:36
TKT-04381,Technical Issue,2024-02-15 15:00:00,Phone,Yes,4.3,No,5.0,2024-02-15 19:18:00
TKT-04382,Technical Issue,2024-02-15 15:15:00,Self-Service,No,4.79,Yes,4.0,2024-02-15 20:02:24
TKT-04383,Billing Issue,2024-02-15 15:30:00,Self-Service,Yes,7.37,Yes,4.0,2024-02-15 22:52:12
TKT-04384,Account Issue,2024-02-15 15:45:00,Chatbot,Yes,1.23,Yes,4.0,2024-02-15 16:58:48
TKT-04385,General Inquiry,2024-02-15 16:00:00,Phone,Yes,6.44,Yes,3.0,2024-02-15 22:26:24
TKT-04386,Technical Issue,2024-02-15 16:15:00,Self-Service,No,4.99,Yes,4.0,2024-02-15 21:14:24
TKT-04387,Account Issue,2024-02-15 16:30:00,Email,Yes,0.79,Yes,4.0,2024-02-15 17:17:24
TKT-04388,Technical Issue,2024-02-15 16:45:00,Self-Service,Yes,0.56,Yes,4.0,2024-02-15 17:18:36
TKT-04389,Account Issue,2024-02-15 17:00:00,Self-Service,Yes,5.6,Yes,2.0,2024-02-15 22:36:00
TKT-04390,Technical Issue,2024-02-15 17:15:00,Self-Service,Yes,5.92,Yes,4.0,2024-02-15 23:10:12
TKT-04391,Technical Issue,2024-02-15 17:30:00,Self-Service,Yes,2.14,Yes,4.0,2024-02-15 19:38:24
TKT-04392,Technical Issue,2024-02-15 17:45:00,Self-Service,No,3.28,No,4.0,2024-02-15 21:01:48
TKT-04393,Account Issue,2024-02-15 18:00:00,Phone,Yes,5.49,No,4.0,2024-02-15 23:29:24
TKT-04394,General Inquiry,2024-02-15 18:15:00,Email,No,2.39,No,4.0,2024-02-15 20:38:24
TKT-04395,Technical Issue,2024-02-15 18:30:00,Chatbot,Yes,4.14,No,4.0,2024-02-15 22:38:24
TKT-04396,Account Issue,2024-02-15 18:45:00,Chatbot,Yes,5.92,Yes,3.0,2024-02-16 00:40:12
TKT-04397,Technical Issue,2024-02-15 19:00:00,Self-Service,Yes,1.73,Yes,1.0,2024-02-15 20:43:48
TKT-04398,Account Issue,2024-02-15 19:15:00,Self-Service,No,2.12,Yes,2.0,2024-02-15 21:22:12
TKT-04399,Billing Issue,2024-02-15 19:30:00,Self-Service,Yes,1.73,Yes,4.0,2024-02-15 21:13:48
TKT-04400,Technical Issue,2024-02-15 19:45:00,Self-Service,Yes,3.8,Yes,4.0,2024-02-15 23:33:00
TKT-04401,Technical Issue,2024-02-15 20:00:00,Email,No,4.97,Yes,5.0,2024-02-16 00:58:12
TKT-04402,Billing Issue,2024-02-15 20:15:00,Self-Service,Yes,4.08,Yes,3.0,2024-02-16 00:19:48
TKT-04403,Technical Issue,2024-02-15 20:30:00,Self-Service,Yes,4.56,Yes,5.0,2024-02-16 01:03:36
TKT-04404,Technical Issue,2024-02-15 20:45:00,Self-Service,Yes,2.82,Yes,3.0,2024-02-15 23:34:12
TKT-04405,Technical Issue,2024-02-15 21:00:00,Chatbot,Yes,1.82,Yes,2.0,2024-02-15 22:49:12
TKT-04406,Billing Issue,2024-02-15 21:15:00,Self-Service,Yes,2.85,Yes,2.0,2024-02-16 00:06:00
TKT-04407,General Inquiry,2024-02-15 21:30:00,Self-Service,Yes,1.13,Yes,4.0,2024-02-15 22:37:48
TKT-04408,Technical Issue,2024-02-15 21:45:00,Self-Service,No,4.96,Yes,,2024-02-16 02:42:36
TKT-04409,Technical Issue,2024-02-15 22:00:00,Self-Service,No,4.96,Yes,4.0,2024-02-16 02:57:36
TKT-04410,Account Issue,2024-02-15 22:15:00,Self-Service,No,7.83,Yes,4.0,2024-02-16 06:04:48
TKT-04411,Technical Issue,2024-02-15 22:30:00,Phone,Yes,1.11,Yes,4.0,2024-02-15 23:36:36
TKT-04412,Technical Issue,2024-02-15 22:45:00,Self-Service,Yes,1.22,Yes,3.0,2024-02-15 23:58:12
TKT-04413,Billing Issue,2024-02-15 23:00:00,Chatbot,Yes,8.11,Yes,2.0,2024-02-16 07:06:36
TKT-04414,Billing Issue,2024-02-15 23:15:00,Email,Yes,2.48,Yes,2.0,2024-02-16 01:43:48
TKT-04415,Account Issue,2024-02-15 23:30:00,Self-Service,Yes,3.91,Yes,4.0,2024-02-16 03:24:36
TKT-04416,Technical Issue,2024-02-15 23:45:00,Chatbot,Yes,4.66,Yes,,2024-02-16 04:24:36
TKT-04417,Billing Issue,2024-02-16 00:00:00,Self-Service,No,0.5,Yes,2.0,2024-02-16 00:30:00
TKT-04418,Account Issue,2024-02-16 00:15:00,Chatbot,Yes,1.48,Yes,4.0,2024-02-16 01:43:48
TKT-04419,Technical Issue,2024-02-16 00:30:00,Self-Service,Yes,5.79,Yes,4.0,2024-02-16 06:17:24
TKT-04420,Technical Issue,2024-02-16 00:45:00,Chatbot,No,3.24,No,4.0,2024-02-16 03:59:24
TKT-04421,Technical Issue,2024-02-16 01:00:00,Self-Service,No,6.88,Yes,4.0,2024-02-16 07:52:48
TKT-04422,Technical Issue,2024-02-16 01:15:00,Self-Service,Yes,4.47,No,4.0,2024-02-16 05:43:12
TKT-04423,Account Issue,2024-02-16 01:30:00,Email,No,1.86,Yes,4.0,2024-02-16 03:21:36
TKT-04424,Technical Issue,2024-02-16 01:45:00,Self-Service,Yes,3.26,Yes,3.0,2024-02-16 05:00:36
TKT-04425,Technical Issue,2024-02-16 02:00:00,Self-Service,No,4.04,Yes,4.0,2024-02-16 06:02:24
TKT-04426,Account Issue,2024-02-16 02:15:00,Chatbot,No,6.48,Yes,4.0,2024-02-16 08:43:48
TKT-04427,Account Issue,2024-02-16 02:30:00,Chatbot,Yes,3.5,Yes,3.0,2024-02-16 06:00:00
TKT-04428,Billing Issue,2024-02-16 02:45:00,Email,Yes,6.0,Yes,4.0,2024-02-16 08:45:00
TKT-04429,Technical Issue,2024-02-16 03:00:00,Chatbot,Yes,4.62,Yes,3.0,2024-02-16 07:37:12
TKT-04430,Technical Issue,2024-02-16 03:15:00,Self-Service,Yes,3.06,No,2.0,2024-02-16 06:18:36
TKT-04431,Billing Issue,2024-02-16 03:30:00,Self-Service,Yes,4.67,No,5.0,2024-02-16 08:10:12
TKT-04432,General Inquiry,2024-02-16 03:45:00,Chatbot,Yes,4.04,Yes,4.0,2024-02-16 07:47:24
TKT-04433,Account Issue,2024-02-16 04:00:00,Self-Service,Yes,2.35,Yes,4.0,2024-02-16 06:21:00
TKT-04434,Billing Issue,2024-02-16 04:15:00,Self-Service,Yes,5.4,No,3.0,2024-02-16 09:39:00
TKT-04435,Technical Issue,2024-02-16 04:30:00,Self-Service,Yes,4.96,Yes,2.0,2024-02-16 09:27:36
TKT-04436,Billing Issue,2024-02-16 04:45:00,Self-Service,No,1.08,Yes,4.0,2024-02-16 05:49:48
TKT-04437,Account Issue,2024-02-16 05:00:00,Self-Service,No,3.6,Yes,1.0,2024-02-16 08:36:00
TKT-04438,Technical Issue,2024-02-16 05:15:00,Phone,No,-4.31,No,5.0,2024-02-16 09:33:36
TKT-04439,Technical Issue,2024-02-16 05:30:00,Email,Yes,2.31,Yes,4.0,2024-02-16 07:48:36
TKT-04440,Technical Issue,2024-02-16 05:45:00,Chatbot,No,1.69,No,3.0,2024-02-16 07:26:24
TKT-04441,General Inquiry,2024-02-16 06:00:00,Chatbot,Yes,5.88,Yes,,2024-02-16 11:52:48
TKT-04442,Technical Issue,2024-02-16 06:15:00,Self-Service,Yes,3.16,Yes,3.0,2024-02-16 09:24:36
TKT-04443,General Inquiry,2024-02-16 06:30:00,,Yes,5.71,No,4.0,2024-02-16 12:12:36
TKT-04444,Technical Issue,2024-02-16 06:45:00,Self-Service,No,3.82,No,4.0,2024-02-16 10:34:12
TKT-04445,Billing Issue,2024-02-16 07:00:00,Chatbot,Yes,2.33,No,4.0,2024-02-16 09:19:48
TKT-04446,Technical Issue,2024-02-16 07:15:00,Phone,Yes,7.33,Yes,3.0,2024-02-16 14:34:48
TKT-04447,Account Issue,2024-02-16 07:30:00,Self-Service,Yes,7.37,No,4.0,2024-02-16 14:52:12
TKT-04448,Technical Issue,2024-02-16 07:45:00,Self-Service,No,1.14,Yes,2.0,2024-02-16 08:53:24
TKT-04449,Technical Issue,2024-02-16 08:00:00,Self-Service,Yes,3.32,Yes,5.0,2024-02-16 11:19:12
TKT-04450,Technical Issue,2024-02-16 08:15:00,,Yes,5.52,No,3.0,2024-02-16 13:46:12
TKT-04451,Technical Issue,2024-02-16 08:30:00,Self-Service,Yes,3.77,Yes,2.0,2024-02-16 12:16:12
TKT-04452,Billing Issue,2024-02-16 08:45:00,Self-Service,No,6.31,Yes,3.0,2024-02-16 15:03:36
TKT-04453,Account Issue,2024-02-16 09:00:00,Self-Service,Yes,7.14,No,5.0,2024-02-16 16:08:24
TKT-04454,General Inquiry,2024-02-16 09:15:00,Self-Service,Yes,5.18,Yes,4.0,2024-02-16 14:25:48
TKT-04455,Billing Issue,2024-02-16 09:30:00,Self-Service,Yes,1.95,Yes,2.0,2024-02-16 11:27:00
TKT-04456,Technical Issue,2024-02-16 09:45:00,Self-Service,Yes,3.89,Yes,5.0,2024-02-16 13:38:24
TKT-04457,Account Issue,2024-02-16 10:00:00,Self-Service,Yes,5.77,Yes,4.0,2024-02-16 15:46:12
TKT-04458,Technical Issue,2024-02-16 10:15:00,Chatbot,Yes,1.71,Yes,5.0,2024-02-16 11:57:36
TKT-04459,Technical Issue,2024-02-16 10:30:00,Self-Service,Yes,5.67,Yes,5.0,2024-02-16 16:10:12
TKT-04460,General Inquiry,2024-02-16 10:45:00,Chatbot,Yes,7.09,Yes,2.0,2024-02-16 17:50:24
TKT-04461,Technical Issue,2024-02-16 11:00:00,Chatbot,Yes,6.55,No,4.0,2024-02-16 17:33:00
TKT-04462,Billing Issue,2024-02-16 11:15:00,Self-Service,No,3.34,Yes,5.0,2024-02-16 14:35:24
TKT-04463,Technical Issue,2024-02-16 11:30:00,Self-Service,Yes,0.68,Yes,4.0,2024-02-16 12:10:48
TKT-04464,Technical Issue,2024-02-16 11:45:00,Self-Service,No,0.68,No,3.0,2024-02-16 12:25:48
